job_id,job_title,company,location,experience,salary,work_mode,employment_type,skills,posted_date,description
JOB_04258,MERN Stack Engineer,Company FF,Chennai,4-7 years,₹17.9L - ₹19.9L,On-site,Part-time,"MongoDB, Node.js, Statistics",2025-12-05,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include NodeJS, Mongo, Statistics. Apply now to join Company FF."
JOB_08449,Site Reliability Engineer,Company CC,Kolkata,8-10 years,₹28.8L - ₹32.5L,Remote,Full-time,"Docker, JavaScript, Python, TensorFlow",2026-07-24,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include Python 3, Javascript, tensorflow, docker. Apply now to join Company CC."
JOB_08470,DevOps Engineer,Company GG,Delhi NCR,0-1 years,₹15.6L - ₹18.5L,Hybrid,Contract,"AWS, Azure, GCP, Statistics",2026-02-06,"We are looking for a highly skilled DevOps Engineer to join our engineering team. Required skills include Google Cloud, Amazon Web Services, azure, Stats. Apply now to join Company GG."
JOB_09666,Machine Learning Engineer,Company A,Unknown,1-3 years,₹8.7L - ₹12.0L,On-site,Contract,"Azure, Python, SQL, Statistics, TensorFlow",2026-05-06,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include Statistics, PYTHON, Oracle, Azure, TF. Apply now to join Company A."
JOB_08894,Backend Developer,Company F,Pune,3-7 years,₹16.3L - ₹20.8L,Remote,Contract,"Azure, Java, Node.js, SQL",2025-11-21,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include NodeJS, Core Java, Oracle, azure. Apply now to join Company F."
JOB_02301,Frontend Developer,Company A,Noida,1-4 years,₹8.2L - ₹13.0L,On-site,Part-time,"Excel, JavaScript, PyTorch, React",2026-03-04,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include Vanilla JS, React.js, pytorch, Excel. Apply now to join Company A."
JOB_06856,Data Engineer,Company U,Delhi NCR,5-7 years,₹16.8L - ₹19.9L,Remote,Contract,"Python, SQL, Statistics, TensorFlow",2026-09-03,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include PYTHON, Stats, PostgreSQL, TF. Apply now to join Company U."
JOB_06744,MERN Stack Engineer,Company J,Chennai,7-11 years,₹23.0L - ₹25.1L,Remote,Part-time,"Excel, Express.js, MongoDB, React",2026-05-01,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Express, MongoDB, React.js, excel. Apply now to join Company J."
JOB_05918,Frontend Developer,Company U,Hyderabad,2-5 years,₹7.4L - ₹10.2L,On-site,Full-time,"Azure, JavaScript, PyTorch, React",2026-07-20,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include React.js, Vanilla JS, Azure, pytorch. Apply now to join Company U."
JOB_08263,Machine Learning Engineer,Company AA,Gurgaon,1-5 years,₹8.7L - ₹11.5L,Hybrid,Full-time,"MongoDB, Python, SQL, Statistics",2026-02-10,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include PYTHON, SQL, Statistics, mongodb. Apply now to join Company AA."
JOB_06578,MERN Stack Engineer,Company E,Gurgaon,3-6 years,₹14.8L - ₹17.0L,Hybrid,Contract,"Express.js, Java, Machine Learning, MongoDB, Node.js, React",2026-07-22,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Express, React, node.js, MongoDB, Machine learning, Java. Apply now to join Company E."
JOB_00968,Data Engineer,Company U,Pune,5-7 years,₹19.2L - ₹22.2L,On-site,Contract,"C++, Express.js, Python, Statistics",2025-10-15,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include PYTHON, Statistics, Express.js, C++. Apply now to join Company U."
JOB_04195,Backend Developer,Company X,Pune,1-4 years,₹14.6L - ₹17.8L,Hybrid,Part-time,"Excel, Node.js, SQL, Spring Boot",2026-02-28,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include node.js, PostgreSQL, Spring Boot, Excel. Apply now to join Company X."
JOB_06981,Full Stack Developer,Company S,Hyderabad,8-11 years,₹25.9L - ₹28.1L,Remote,Contract,"Express.js, JavaScript, Python, React, SQL",2026-03-28,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Javascript, Python 3, SQL, Express.js, react. Apply now to join Company S."
JOB_03821,Site Reliability Engineer,Company C,Kolkata,0-4 years,₹7.0L - ₹9.9L,On-site,Full-time,"JavaScript, Machine Learning, Python, SQL",2026-07-31,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include MySQL, python, JavaScript, ML. Apply now to join Company C."
JOB_09941,Machine Learning Engineer,Company II,Kolkata,3-4 years,₹12.0L - ₹16.3L,Hybrid,Contract,"MongoDB, Python, SQL, Statistics",2025-10-05,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include Statistics, SQL, Python, Mongo. Apply now to join Company II."
JOB_06178,Database Administrator,Company U,Chennai,8-12 years,₹15.6L - ₹18.4L,Hybrid,Contract,"Python, SQL, Statistics, TensorFlow",2025-10-27,"We are looking for a highly skilled Database Administrator to join our engineering team. Required skills include python, PostgreSQL, Stats, tensorflow. Apply now to join Company U."
JOB_06460,Cybersecurity Analyst,Company EE,Hyderabad,1-4 years,₹5.2L - ₹8.4L,Hybrid,Full-time,"JavaScript, Python, SQL, Tableau",2025-11-27,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include JavaScript, Python 3, MS SQL, tableau. Apply now to join Company EE."
JOB_05298,Cloud Engineer,Company T,Pune,6-9 years,₹15.7L - ₹17.8L,Hybrid,Part-time,"AWS, Azure, Docker, GCP, Java, MongoDB",2026-08-21,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include AWS, azure, Docker, GCP, Mongo, Java. Apply now to join Company T."
JOB_03751,Frontend Developer,Company EE,Pune,6-9 years,₹19.2L - ₹24.0L,On-site,Part-time,"Azure, JavaScript, React",2026-07-10,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include React, JS, azure. Apply now to join Company EE."
JOB_06392,MERN Stack Engineer,Company A,Unknown,8-9 years,₹19.0L - ₹23.3L,On-site,Part-time,"Java, MongoDB, Node.js, React",2025-10-30,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Mongo, NodeJS, ReactJS, JAVA. Apply now to join Company A."
JOB_07201,Full Stack Developer,Company J,Pune,0-2 years,₹13.2L - ₹16.0L,Remote,Contract,"Docker, JavaScript, Python, SQL",2026-04-01,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Oracle, python, JavaScript, Docker. Apply now to join Company J."
JOB_09343,Site Reliability Engineer,Unknown,Gurgaon,5-6 years,₹60L,Remote,Part-time,"Excel, JavaScript, Kubernetes, Python, SQL",2026-01-24,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include PYTHON, SQL, Vanilla JS, kubernetes, MS Excel. Apply now to join our fast-growing startup."
JOB_04751,Site Reliability Engineer,Company M,Unknown,8-10 years,₹20.4L - ₹22.9L,Hybrid,Contract,"JavaScript, Machine Learning, Python, SQL",2026-08-21,"We are looking for a highly skilled Site Reliability Engineer to join our engineering team. Required skills include MySQL, Python 3, JS, Machine Learning. Apply now to join Company M."
JOB_04596,MERN Stack Engineer,Company F,Pune,8-12 years,₹20.4L - ₹22.9L,On-site,Part-time,"Express.js, Machine Learning, MongoDB, Node.js, React",2026-04-13,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include MongoDB, Express, Node.js, Machine Learning, react. Apply now to join Company F."
JOB_00647,Business Analyst,Unknown,Unknown,3-5 years,₹7.6L - ₹12.0L,Remote,Contract,"Excel, JavaScript, Python, SQL",2026-07-14,"We are looking for a highly skilled Business Analyst to join our engineering team. Required skills include MS SQL, JS, PYTHON, MS Excel. Apply now to join our fast-growing startup."
JOB_04154,MERN Stack Engineer,Company FF,Mumbai,1-3 years,₹12.9L - ₹17.2L,Remote,Full-time,"Express.js, MongoDB, Node.js, PyTorch",2025-12-12,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Node.js, Express, PyTorch, MongoDB. Apply now to join Company FF."
JOB_09262,Full Stack Developer,Unknown,Unknown,8-10 years,₹22.3L - ₹26.9L,On-site,Contract,"GCP, JavaScript, Python, SQL, Statistics",2026-04-09,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Vanilla JS, MS SQL, python, Google Cloud, Statistics. Apply now to join our fast-growing startup."
JOB_07323,Full Stack Developer,Company J,Gurgaon,5-6 years,₹20.4L - ₹25.2L,Hybrid,Part-time,"JavaScript, Python, SQL, Tableau",2025-12-27,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Python 3, SQL, Vanilla JS, tableau. Apply now to join Company J."
JOB_06509,Data Engineer,Company W,Pune,5-6 years,₹13.2L - ₹18.1L,On-site,Part-time,"C++, Python, SQL, Statistics",2026-06-24,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include Python, MySQL, Statistics, CPP. Apply now to join Company W."
JOB_00203,QA Engineer,Company EE,Unknown,4-7 years,₹13.8L - ₹16.2L,Hybrid,Full-time,"JavaScript, Node.js, SQL",2026-06-26,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include MySQL, JS, Node.js. Apply now to join Company EE."
JOB_09677,Cybersecurity Analyst,Company E,Kolkata,4-7 years,₹9.8L - ₹11.8L,Hybrid,Full-time,"JavaScript, MongoDB, Python, SQL",2025-10-28,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include PostgreSQL, JS, Python, Mongo. Apply now to join Company E."
JOB_04253,DevOps Engineer,Company F,Delhi NCR,2-6 years,₹18.5L - ₹23.0L,Remote,Contract,"AWS, Azure, JavaScript, Kubernetes",2026-04-18,"We are looking for a highly skilled DevOps Engineer to join our engineering team. Required skills include kubernetes, Amazon Web Services, Azure, Javascript. Apply now to join Company F."
JOB_09263,Cybersecurity Analyst,Company F,Pune,0-4 years,₹13.0L - ₹16.1L,Hybrid,Contract,"JavaScript, MongoDB, Python, SQL, Tableau",2026-05-10,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include PYTHON, MS SQL, JS, Tableau, MongoDB. Apply now to join Company F."
JOB_09393,Business Analyst,Company W,Gurgaon,4-6 years,₹8.8L - ₹13.3L,Hybrid,Part-time,"C++, Docker, JavaScript, Python, SQL",2025-10-20,"We are looking for a highly skilled Business Analyst to join our engineering team. Required skills include JS, Python 3, SQL, Docker, c++. Apply now to join Company W."
JOB_06895,Data Engineer,Company L,Noida,7-10 years,₹18.5L - ₹20.7L,Hybrid,Contract,"Machine Learning, MongoDB, Python, SQL, Statistics",2026-05-04,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include Python 3, Stats, Oracle, ML, Mongo. Apply now to join Company L."
JOB_03216,QA Engineer,Unknown,Noida,3-7 years,₹9.6L - ₹12.7L,Remote,Contract,"JavaScript, SQL, Tableau",2025-11-03,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include JS, Oracle, tableau. Apply now to join our fast-growing startup."
JOB_01601,Full Stack Developer,Company A,Chennai,5-7 years,₹15.6L - ₹18.5L,Hybrid,Part-time,"Excel, Java, JavaScript, Python, SQL",2026-07-02,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Oracle, JavaScript, Python, Excel, JAVA. Apply now to join Company A."
JOB_04430,Frontend Developer,Company A,Bengaluru,8-10 years,₹22.6L - ₹27.1L,Remote,Contract,"JavaScript, Python, React, Statistics",2025-12-23,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include ReactJS, Javascript, Python, Statistics. Apply now to join Company A."
JOB_09426,Frontend Developer,Company H,Mumbai,1-3 years,₹11.2L - ₹16.1L,On-site,Full-time,"AWS, JavaScript, MongoDB, React",2026-01-16,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include JS, React.js, Amazon AWS, MongoDB. Apply now to join Company H."
JOB_02972,Frontend Developer,Company Y,Delhi NCR,6-9 years,₹12.2L - ₹14.2L,Remote,Contract,"C#, JavaScript, React, Statistics",2026-08-06,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include React.js, Javascript, .NET, Stats. Apply now to join Company Y."
JOB_05937,Cybersecurity Analyst,Company C,Bengaluru,1-2 years,₹9.2L - ₹12.5L,Hybrid,Full-time,"JavaScript, Python, SQL, Tableau",2026-04-03,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include Oracle, Javascript, Python, Tableau. Apply now to join Company C."
JOB_09225,Machine Learning Engineer,Company FF,Pune,1-5 years,₹15.7L - ₹20.6L,Hybrid,Contract,"Python, Statistics, Tableau",2026-07-27,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include Python, Statistics, tableau. Apply now to join Company FF."
JOB_03039,Machine Learning Engineer,Company II,Mumbai,3-7 years,₹26.0L - ₹28.3L,Remote,Full-time,"Java, PyTorch, SQL, Statistics",2025-12-16,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include SQL, Stats, PyTorch, JAVA. Apply now to join Company II."
JOB_03091,Database Administrator,Company E,Bengaluru,1-2 years,₹16.2L - ₹18.6L,On-site,Part-time,"JavaScript, Python, SQL, Statistics",2025-10-25,"We are looking for a highly skilled Database Administrator to join our engineering team. Required skills include Stats, python, Oracle, Vanilla JS. Apply now to join Company E."
JOB_06413,Machine Learning Engineer,Company W,Bengaluru,0-1 years,₹9.8L - ₹12.7L,On-site,Full-time,"Python, SQL, Statistics, TensorFlow",2025-09-18,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include SQL, python, Stats, TF. Apply now to join Company W."
